Price,Close,High,Low,Open,Volume
Ticker,CANBK.NS,CANBK.NS,CANBK.NS,CANBK.NS,CANBK.NS
Date,,,,,
2019-01-01,49.22237014770508,49.55460022736339,47.96339774314777,48.34808292186612,27095355
2019-01-02,48.155738830566406,49.607055396530775,47.8409949163576,48.995053711695974,28222815
2019-01-03,48.3131103515625,48.68031271855374,47.79728075791031,48.24316910817531,19967195
2019-01-04,49.475914001464844,49.92179901699818,47.9459113637355,48.61036818465874,30690280
2019-01-07,48.65408706665039,50.087917630987434,48.40928436739541,49.78191509070401,17759875
2019-01-08,50.341461181640625,50.7086602237726,48.44425612520193,48.59288669116571,27864940
2019-01-09,49.04751205444336,50.68243156869494,48.33934153573072,50.53380100597157,32093545
2019-01-10,49.1436882019043,49.5108906012015,48.66283085521106,49.09123309853424,16797210
2019-01-11,48.65408706665039,49.36225760859131,48.34808452636696,49.292316362476456,15197735
2019-01-14,48.61037063598633,49.21363098377402,48.11202716137812,48.65408766738173,18157035
2019-01-15,48.146995544433594,49.09122731555992,47.84973776483541,49.09122731555992,16436760
2019-01-16,48.146995544433594,49.108710124529544,48.0071097266898,48.30436750628798,19400930
2019-01-17,48.16447830200195,48.48796360745063,47.19401905051518,48.24316427739657,17894640
2019-01-18,47.6661376953125,48.575397167552985,47.5349932835917,48.5141973314542,13102490
2019-01-21,46.861793518066406,48.34808245465822,46.40716709994756,47.91093884596304,16934060
2019-01-22,46.066192626953125,47.05413812380634,45.725221143252384,46.686939090633565,15186460
2019-01-23,45.541622161865234,46.3372234115638,45.24436436883824,46.07493790833789,18252770
2019-01-24,45.865108489990234,46.127393998850806,45.01705212251241,45.550364545301065,18502120
2019-01-25,44.47499084472656,46.33722359473172,43.58321746212045,46.1623654801762,20197460
2019-01-28,42.03573226928711,45.80390815436598,41.563616357352686,44.76350753522854,53008935
2019-01-29,43.06739044189453,44.378821377015015,42.00076221589264,42.29802002792561,49078250
2019-01-30,43.670650482177734,44.03784954041627,42.8750491875196,43.364647931837645,22086550
2019-01-31,43.7405891418457,44.10779151349302,42.97996018398205,44.0028779795114,22610500
2019-02-01,41.62481689453125,44.134020391605546,41.1089872788123,44.06407914522633,29423225
2019-02-04,41.091495513916016,41.84338298672934,40.278408208212376,41.790924557763034,24977955
2019-02-05,40.418296813964844,41.554869505760706,40.14726658159451,41.26635646433253,21810865
