date,nifty_close,nifty_return,banknifty_close,banknifty_volume,banknifty_return,usdinr,usdinr_change
2019-03-22,11456.900390625,-0.5568018119008533,29582.15625,0,-0.837009100748809,68.93000030517578,0.15256572697353032
2019-03-25,11354.25,-0.8959700017030503,29280.859375,0,-1.0185088350346372,69.1604995727539,0.33439615052608396
2019-03-26,11483.25,1.1361384503600025,29881.802734375,0,2.05234194693098,68.92340087890625,-0.3428238594462951
2019-03-27,11445.0498046875,-0.33266013813597617,30019.451171875,0,0.46064301649930695,69.42749786376953,0.7313872769408869
2019-03-28,11570.0,1.0917400749215211,30420.197265625,0,1.3349547646808846,69.37000274658203,-0.08281317771283714
2019-04-01,11669.150390625,0.8569610252809001,30326.1484375,0,-0.3091657404578285,69.43000030517578,-0.10071898535858326
2019-04-02,11713.2001953125,0.37748939051200914,30353.896484375,0,0.09149875043377165,69.19529724121094,-0.3380427235103234
2019-04-03,11643.9501953125,-0.5912133221091298,30092.951171875,0,-0.8596764920586919,68.91020202636719,-0.4120153048117192
2019-04-04,11598.0,-0.3946272059030087,29904.552734375,0,-0.6260550400124187,68.8499984741211,-0.08736522383587797
2019-04-05,11665.9501953125,0.5858785593421345,30084.30078125,0,0.6010725138462902,68.97039794921875,0.1748721536179998
2019-04-08,11604.5,-0.5267483083991831,29844.953125,0,-0.7955898925168792,69.16000366210938,0.27490882832112984
2019-04-09,11671.9501953125,0.5812417192683883,30113.5,0,0.8998066570091057,69.55249786376953,0.5675161666817363
2019-04-10,11584.2998046875,-0.7509489773200095,29803.154296875,0,-1.0305866243545236,69.26180267333984,-0.4179507556997697
2019-04-11,11596.7001953125,0.10704480058416621,29785.75390625,0,-0.05838439264405082,69.14019775390625,-0.17557284786120508
2019-04-12,11643.4501953125,0.40313191867198395,29938.203125,0,0.5118192382500331,69.43000030517578,0.41915204278275553
2019-04-15,11690.349609375,0.40279653604204935,30103.900390625,0,0.5534642975504322,69.16100311279297,-0.3874365421294157
2019-04-16,11787.150390625,0.8280400884877803,30530.994140625,0,1.4187322720912388,69.80999755859375,0.9383820601074122
2019-04-18,11752.7998046875,-0.29142400664389223,30223.048828125,0,-1.0086317893273078,69.4010009765625,-0.6925679972427878
2019-04-22,11594.4501953125,-1.3473352052831178,29687.603515625,0,-1.7716455925575691,69.36000061035156,-0.030262023821225892
2019-04-23,11575.9501953125,-0.15955909670886115,29479.357421875,0,-0.7014580804422188,70.0625,1.0128307143405513
2019-04-24,11726.150390625,1.2975193636658888,29860.453125,0,1.2927544439697014,69.75800323486328,-0.434607336502002
2019-04-25,11641.7998046875,-0.7193374050953438,29561.005859375,0,-1.0028222424203426,70.0958023071289,0.48424418217407617
2019-04-26,11754.650390625,0.9693568677590747,30013.150390625,0,1.5295302649744213,70.16000366210938,0.09159086973449249
2019-04-30,11748.150390625,-0.05529726349993158,29764.455078125,0,-0.8286211519390574,69.81179809570312,-0.043247289179293436
2019-05-02,11724.75,-0.1991836148409698,29708.25390625,0,-0.18881975741696921,69.63289642333984,0.11055360824425708
2019-05-03,11712.25,-0.10661208128105448,29953.802734375,0,0.8265340295659174,69.42440032958984,-0.29942183143212286
2019-05-06,11598.25,-0.973339879186319,29618.10546875,0,-1.120716686965939,69.16799926757812,-0.36932412926069524
2019-05-07,11497.900390625,-0.8652133673183404,29287.859375,0,-1.1150142405240704,69.40029907226562,0.3358486686724005
2019-05-08,11359.4501953125,-1.2041345863927244,28994.0625,0,-1.003135364856278,69.91000366210938,0.7344414889523865
2019-05-09,11301.7998046875,-0.5075103956069027,28884.263671875,0,-0.378694183076278,70.01000213623047,0.14303886265605303
2019-05-10,11278.900390625,-0.20261741013145596,29040.162109375,0,0.5397348510282507,70.41000366210938,0.571349112517594
2019-05-13,11148.2001953125,-1.1588026384304118,28659.615234375,0,-1.3104158081719164,69.92250061035156,-0.6923775406933563
2019-05-14,11222.0498046875,0.6624352638199937,28828.86328125,0,0.5905454259972132,70.61699676513672,0.9932370105801613
2019-05-15,11157.0,-0.5796606308085428,28616.1171875,0,-0.7379621307801232,70.30699920654297,-0.438984342005877
2019-05-16,11257.099609375,0.8971910851931497,28854.96484375,0,0.8346613018286542,70.20919799804688,-0.13910593482845401
2019-05-17,11407.150390625,1.3329435330307948,29449.80859375,0,2.0614953205491116,70.23500061035156,0.036751042655991384
2019-05-20,11828.25,3.6915407876193296,30759.341796875,0,4.446661169142252,70.28150177001953,0.06620795794669565
2019-05-21,11709.099609375,-1.0073374389702572,30308.048828125,0,-1.4671736857381323,70.12750244140625,-0.21911786847869097
2019-05-23,11657.0498046875,-0.6887993870017373,30408.74609375,0,-0.38556477030033953,69.97250366210938,-0.22102423999255105
2019-05-24,11844.099609375,1.6046067214389392,31212.1875,0,2.642139218016415,69.94499969482422,-0.03930682174525524
2019-05-27,11924.75,0.6809330661248669,31647.283203125,232000,1.393992981507619,69.36000061035156,-0.8363701294231918
2019-05-28,11928.75,0.03354368016101894,31597.533203125,0,-0.15720148766226183,69.72000122070312,0.5190320172774543
2019-05-29,11861.099609375,-0.5671205333752538,31295.1875,0,-0.9568648956909676,69.875,0.22231608804224035
2019-05-30,11945.900390625,0.7149487319284775,31536.732421875,0,0.7718276871643504,69.81500244140625,-0.08586412678890376
2019-05-31,11922.7998046875,-0.19337668306382838,31375.03515625,0,-0.5127267576803263,69.9800033569336,0.2363401987500069
2019-06-03,12088.5498046875,1.3901936014629301,31653.283203125,0,0.886845370815692,69.5696029663086,-0.5864538024266008
2019-06-04,12021.650390625,-0.5534114111566901,31588.68359375,0,-0.20408502006080687,69.16190338134766,-0.5860312084264407
2019-06-06,11843.75,-1.4798333410505293,30857.041015625,274600,-2.316154061797493,69.625,0.09344802140267561
2019-06-07,11870.650390625,0.22712730870713127,31066.189453125,0,0.6777980992866306,69.36000061035156,-0.38060953629937
2019-06-10,11922.7001953125,0.43847475053773177,31033.638671875,0,-0.104778802366845,69.34500122070312,-0.0216254174112529
2019-06-11,11965.599609375,0.35981290613484873,31265.0859375,0,0.7457948069581555,69.52349853515625,0.2574047318638417
2019-06-12,11906.2001953125,-0.49641819885031246,30965.33984375,0,-0.9587246756628254,69.3864974975586,-0.1970571684167699
2019-06-13,11914.0498046875,0.06592875347493088,30975.740234375,0,0.03358720000323778,69.69999694824219,0.45181622072021366
2019-06-14,11823.2998046875,-0.7617057296864349,30613.994140625,0,-1.167836800712052,69.80000305175781,0.14348078607504533
2019-06-17,11672.150390625,-1.2784029548381648,30272.8984375,0,-1.114182297018096,69.77050018310547,-0.04226771828429454
2019-06-18,11691.5,0.1657758744313398,30350.646484375,0,0.25682392796155806,70.11250305175781,0.4901826241101803
2019-06-19,11691.4501953125,-0.0004259905700743083,30361.74609375,0,0.03657124529692357,69.76499938964844,-0.4956372215849214
2019-06-20,11831.75,1.2000205478679637,30780.7421875,0,1.3800131667534465,69.87000274658203,0.15051008077435757
2019-06-21,11724.099609375,-0.9098433505187353,30627.994140625,0,-0.49624549643585425,69.77999877929688,-0.12881632137843324
2019-06-24,11699.650390625,-0.2085381356743965,30601.6953125,0,-0.08586532962051585,69.56990051269531,-0.3010866584650884
2019-06-25,11796.4501953125,0.8273734808782462,30846.69140625,0,0.8005964743068583,69.60250091552734,0.04685992446702425
2019-06-26,11847.5498046875,0.4331778503613437,31161.98828125,0,1.0221416321366528,69.63749694824219,0.05027984950902731
2019-06-27,11841.5498046875,-0.05064338279993086,31269.13671875,0,0.3438433919329631,69.60250091552734,-0.05025458158103291
2019-06-28,11788.849609375,-0.44504474652159454,31104.837890625,0,-0.5254344870559868,69.32499694824219,-0.3986982703709896
2019-07-01,11865.599609375,0.6510389269786421,31371.833984375,0,0.8583748119467716,68.94049835205078,-0.5546319698772839
2019-07-02,11910.2998046875,0.3767209141051886,31282.9375,0,-0.28336400230626335,69.1675033569336,0.32927671007481063
2019-07-03,11916.75,0.054156447933917384,31381.935546875,0,0.3164602009481987,69.0824966430664,-0.12289978637586296
2019-07-04,11946.75,0.25174649128327786,31471.484375,242986000,0.28535151374344814,69.00749969482422,-0.10856143290489673
2019-07-05,11811.150390625,-1.1350334557515662,31475.435546875,0,0.012554768081218803,68.73999786376953,-0.38764167987200837
2019-07-08,11558.599609375,-2.138240331360608,30603.494140625,0,-2.770228246568518,68.44000244140625,-0.43642047088482405
2019-07-09,11555.900390625,-0.023352472109261502,30568.794921875,0,-0.11338319275098208,68.8499984741211,0.5990590562381382
2019-07-10,11498.900390625,-0.4932545113165099,30521.744140625,0,-0.15391768426019636,68.76499938964844,-0.12345546311756106
2019-07-11,11582.900390625,0.7305046321514741,30716.193359375,0,0.6370842303575541,68.36759948730469,-0.5779101372370143
2019-07-12,11552.5,-0.26245922523520093,30601.09375,0,-0.37471964064150765,68.66999816894531,0.4423128556631184
2019-07-15,11588.349609375,0.31031905972733753,30445.595703125,0,-0.5081453890026344,68.55030059814453,-0.17430839375631724
2019-07-16,11662.599609375,0.6407297199588324,30570.4453125,0,0.4100744508086063,68.74749755859375,0.2876675357052383
2019-07-17,11687.5,0.21350634900458854,30735.142578125,0,0.5387467010748992,68.8949966430664,0.21455193237680525
2019-07-18,11596.900390625,-0.7751838235294128,30430.24609375,0,-0.9920125914496425,68.78600311279297,-0.15820238853935242
2019-07-19,11419.25,-1.531878214359883,29770.00390625,0,-2.169690594896656,68.8499984741211,0.09303544097944982
2019-07-22,11346.2001953125,-0.6397075524881224,29284.609375,339800,-1.6304819199170262,68.83000183105469,-0.029043781422777304
2019-07-23,11331.0498046875,-0.13352832106081625,29127.76171875,0,-0.535597570182722,69.16000366210938,0.4794447512360689
2019-07-24,11271.2998046875,-0.5273121293252303,28951.9140625,0,-0.6037115311088415,69.0199966430664,-0.20243928807029965
2019-07-25,11252.150390625,-0.16989534831232112,29042.712890625,0,0.3136194309260043,69.18499755859375,0.23906247979210704
2019-07-26,11284.2998046875,0.28571795564771296,29324.958984375,0,0.9718310228556737,69.15049743652344,-0.04986647869879013
2019-07-29,11189.2001953125,-0.8427603929443195,29295.560546875,0,-0.1002505664736475,68.87000274658203,-0.4056293162589153
2019-07-30,11085.400390625,-0.9276785013729971,28791.265625,0,-1.7214039003216608,68.94999694824219,0.11615245893703552
2019-07-31,11118.0,0.294076968140633,28875.6640625,0,0.29313903250822726,69.07749938964844,0.18492015525679584
2019-08-01,10980.0,-1.2412304371289817,28366.919921875,0,-1.7618439510996065,69.40499877929688,0.47410429234140405
2019-08-02,10997.349609375,0.15801101434427256,28204.62109375,310300,-0.5721411720834846,69.29720306396484,-0.15531405118932584
2019-08-05,10862.599609375,-1.225295228271439,27647.728515625,0,-1.974472822286577,69.65689849853516,0.5190619803778995
2019-08-06,10948.25,0.7884888857643269,28021.7734375,0,1.352895669760401,71.5199966430664,2.6746785812900242
2019-08-07,10855.5,-0.847167355513434,27701.728515625,0,-1.142129432274619,71.2300033569336,-0.4054716159734739
2019-08-08,11032.4501953125,1.6300510829763803,28110.123046875,0,1.4742564927659574,71.16510009765625,-0.0911178663745349
2019-08-09,11109.650390625,0.6997556657477588,28431.5703125,0,1.143528490035317,70.47090148925781,-0.9754761919056221
2019-08-13,10925.849609375,-1.654424529912324,27728.77734375,0,-2.4718753168586516,71.58000183105469,0.7672248058685271
2019-08-14,11029.400390625,0.9477595331455646,28018.873046875,0,1.0461900268039948,71.08000183105469,-0.6985191215559294
2019-08-16,11047.7998046875,0.16682152620135504,28216.671875,0,0.705948550443436,71.72000122070312,0.11837856196725838
2019-08-19,11053.900390625,0.055219917498061655,28185.771484375,0,-0.1095111101758861,71.13200378417969,-0.8198514033958215
2019-08-20,11017.0,-0.33382235519596737,27982.123046875,0,-0.7225221335981358,71.99500274658203,1.213235838288429
2019-08-21,10918.7001953125,-0.8922556475220111,27718.728515625,0,-0.9412957365985686,71.80999755859375,-0.2569694852842641
2019-08-22,10741.349609375,-1.6242829527789215,27033.884765625,0,-2.4706896263800626,71.43779754638672,-0.518312247404451
2019-08-23,10829.349609375,0.8192639025843995,26958.337890625,0,-0.2794525302410866,71.92040252685547,0.6755597135471358
2019-08-26,11057.849609375,2.1100066785376237,27951.025390625,0,3.6823023141393962,71.50250244140625,-0.5810591581341229
2019-08-27,11105.349609375,0.42955910667956676,28125.82421875,0,0.625375368817882,72.16000366210938,0.9195499433630738
2019-08-28,11046.099609375,-0.5335266523260329,27803.978515625,0,-1.1443067432329368,71.53500366210938,-0.8661307764431081
2019-08-29,10948.2998046875,-0.8853786236410199,27304.8828125,0,-1.795051391096869,72.08499908447266,0.7688479684171856
2019-08-30,11023.25,0.6845829640179435,27427.53125,0,0.449181336328075,71.6801986694336,-0.5615598532014987
2019-09-03,10797.900390625,-2.044311880570615,26823.837890625,0,-2.2010488434864195,71.96209716796875,0.3237152620338746
2019-09-04,10844.650390625,0.43295454031591074,27123.53515625,0,1.1172795885772357,72.45999908447266,0.6918946724714603
2019-09-05,10847.900390625,0.029968693161475102,26919.38671875,0,-0.7526616140704601,71.95570373535156,-0.6959637806967067
2019-09-06,10946.2001953125,0.9061643373168504,27247.583984375,0,1.2191855225156534,72.22000122070312,0.3673058168170096
2019-09-09,11003.0498046875,0.5193547382711383,27504.330078125,0,0.9422710428096392,71.66999816894531,-0.761566106980549
2019-09-11,11035.7001953125,0.29673946046386845,27775.876953125,0,0.9872877260732382,71.85900115966797,-0.32388615123986053
2019-09-12,10982.7998046875,-0.479356902496042,27818.17578125,0,0.15228620214722266,71.56009674072266,-0.4159596071773408
2019-09-13,11075.900390625,0.8476944640087414,28098.423828125,0,1.007427838111119,71.28500366210938,-0.38442245209645565
2019-09-16,11003.5,-0.6536749886833726,27854.67578125,0,-0.8674794300419841,71.02069854736328,-0.370772394147445
2019-09-17,10817.599609375,-1.689465993774708,27131.435546875,0,-2.5964769436011115,71.74909973144531,1.0256181634094474
2019-09-18,10840.650390625,0.21308591630644358,27172.333984375,0,0.15074188547576917,71.70999908447266,-0.05449635900520722
2019-09-19,10704.7998046875,-1.2531589991591652,26757.33984375,0,-1.5272671860416365,71.5425033569336,-0.23357374100891892
2019-09-20,11274.2001953125,5.319112930777714,28981.21484375,0,8.311270899821732,71.71749877929688,0.24460343733041512
2019-09-23,11600.2001953125,2.8915576657539077,30565.84375,0,5.4677794384859535,71.19159698486328,-0.7332963410394466
2019-09-24,11588.2001953125,-0.10344649056013289,30182.748046875,0,-1.2533457484712796,70.78959655761719,-0.5646739843911175
2019-09-25,11440.2001953125,-1.2771612287114875,29585.70703125,0,-1.978087000884654,71.28500366210938,0.6998303826876162
2019-09-26,11571.2001953125,1.145084856589107,30002.25,0,1.4079196022255713,71.30999755859375,0.03506192775530881
2019-09-27,11512.400390625,-0.5081564893442914,29876.302734375,0,-0.4197927342949326,71.21499633789062,-0.1332228634912891
2019-09-30,11474.4501953125,-0.3296462425282254,29102.8125,0,-2.5889757553066994,70.49870300292969,-1.0058181166820113
2019-10-01,11359.900390625,-0.9983032105041145,28725.166015625,1187300,-1.297628826681274,70.92250061035156,0.6011424173353319
2019-10-03,11314.0,-0.4040562773145462,28413.76953125,0,-1.0840546028719755,71.1416015625,0.05851348702075043
2019-10-04,11174.75,-1.2307760296977222,27731.52734375,0,-2.4010970693263967,71.0199966430664,-0.17093362640530074
2019-10-07,11126.400390625,-0.43266837625002275,27767.228515625,0,0.12873857048139037,70.81500244140625,-0.2886429334690299
2019-10-09,11313.2998046875,1.679783285706482,28785.515625,0,3.6672263088914248,71.20999908447266,-0.21020393020728667
2019-10-10,11234.5498046875,-0.6960833829169011,28013.123046875,0,-2.6832681692669835,71.41000366210938,0.2808658618285609
2019-10-11,11305.0498046875,0.6275284833450412,28042.173828125,0,0.10370418607517085,70.9800033569336,-0.6021569571826535
2019-10-14,11341.150390625,0.3193315072573366,28181.62109375,0,0.4972769460730664,70.91400146484375,-0.09298660040623075
2019-10-15,11428.2998046875,0.7684353972992053,28554.767578125,0,1.3240774302289982,71.45249938964844,0.7593675630780172
2019-10-16,11464.0,0.3123841334461419,28538.46875,0,-0.05707918329367345,71.76000213623047,0.4303596783999719
2019-10-17,11586.349609375,1.0672506051552677,28989.111328125,0,1.579070629446444,71.62000274658203,-0.19509390395873183
2019-10-18,11661.849609375,0.6516288783389612,29119.912109375,0,0.45120659191473234,71.42250061035156,-0.27576393277909395
2019-10-22,11588.349609375,-0.6302602285396697,29410.80859375,0,0.9989607224169639,71.1050033569336,0.10559563413448103
2019-10-23,11604.099609375,0.1359123648397631,29459.2578125,0,0.16473269884969,71.07499694824219,-0.04220013680440449
2019-10-24,11582.599609375,-0.18527934715960592,29107.611328125,0,-1.1936705487053723,70.71499633789062,-0.5065080911839104
2019-10-25,11583.900390625,0.011230477560042473,29395.607421875,0,0.9894185081127826,71.19000244140625,0.6717190526970285
2019-10-29,11786.849609375,1.7519938181983052,29872.703125,0,1.6230169912051728,70.73500061035156,-0.13412567873388737
2019-10-30,11844.099609375,0.4857107869982835,29987.15234375,0,0.3831230748389203,70.88459777832031,0.21148959733925388
2019-10-31,11877.4501953125,0.2815797488827432,30065.900390625,0,0.26260595195000125,70.98999786376953,0.14869250690938696
2019-11-01,11890.599609375,0.11070906504571099,30330.19921875,0,0.8790650693681235,70.97000122070312,-0.028168254216287547
2019-11-04,11941.2998046875,0.42638888683566023,30332.74609375,0,0.008397158823880702,70.51210021972656,-0.6452035974362946
2019-11-05,11917.2001953125,-0.2018173043904281,30219.498046875,0,-0.3733524374119668,71.0,0.691937665667397
2019-11-06,11966.0498046875,0.4099084396871566,30609.244140625,0,1.2897172982338834,70.8949966430664,-0.14789205201914957
2019-11-07,12012.0498046875,0.3844209304726398,30632.794921875,364800,0.0769400941160292,71.0,0.14811109655912258
2019-11-08,11908.150390625,-0.8649599006986697,30749.04296875,0,0.3794888686176945,71.37650299072266,0.5302859024262752
2019-11-11,11913.4501953125,0.04450569159482054,31115.189453125,0,1.1907573342920363,71.37650299072266,0.0
2019-11-13,11840.4501953125,-0.6127528029514329,30541.1953125,0,-1.8447393402174939,71.77999877929688,0.28781581152472757
2019-11-14,11872.099609375,0.2672990768123773,30749.591796875,0,0.6823455409739942,72.1415023803711,0.5036272042658219
2019-11-15,11895.4501953125,0.1966845520657623,31008.0390625,0,0.8404900700218931,71.95580291748047,-0.2574100299596038
2019-11-18,11884.5,-0.09205364347466549,30991.740234375,0,-0.052563233979896484,71.70580291748047,-0.3474354949338898
2019-11-19,11940.099609375,0.46783297046573136,31235.88671875,0,0.7877792035188902,71.93509674072266,0.31977024719471725
2019-11-20,11999.099609375,0.4941332311304558,31353.484375,0,0.3764825289221285,71.85099792480469,-0.11690929703075392
2019-11-21,11968.400390625,-0.2558460196964596,31349.583984375,0,-0.012440054758666719,71.76820373535156,-0.11523039602007179
2019-11-22,11914.400390625,-0.45118811401312353,31111.23828125,0,-0.7602834641882161,71.7405014038086,-0.03859972815415391
2019-11-25,12073.75,1.3374538722098483,31555.533203125,0,1.4280849828557374,71.78260040283203,0.05868233173682569
2019-11-26,12037.7001953125,-0.29858001604721185,31717.98046875,0,0.5147980374133221,71.67949676513672,-0.14363318842827155
2019-11-27,12100.7001953125,0.5233557820665036,31875.578125,0,0.4968716605562973,71.42839813232422,-0.35030747165433196
2019-11-28,12151.150390625,0.4169196368656758,32122.576171875,498300,0.7748817791049856,71.22810363769531,-0.2804129728036897
2019-11-29,12056.0498046875,-0.7826467690735917,31945.728515625,0,-0.5505400790514425,71.54740142822266,0.44827501255890745
2019-12-02,12048.2001953125,-0.06510929783939412,31871.078125,0,-0.2336787861591194,71.7229995727539,0.24542910158298348
2019-12-03,11994.2001953125,-0.4481997238144242,31612.982421875,0,-0.8098116483939988,71.625,-0.13663618830456192
2019-12-04,12043.2001953125,0.4085307832292884,31978.9296875,516800,1.1575853892601407,71.95999908447266,0.46771250886235016
2019-12-05,12018.400390625,-0.20592371035360602,31712.580078125,393300,-0.8328909440615595,71.4801025390625,-0.6668934845966534
2019-12-06,11921.5,-0.8062669529681155,31341.185546875,485400,-1.1711268220215953,71.38500213623047,-0.1330445808748859
2019-12-09,11937.5,0.1342112989137334,31316.287109375,494500,-0.07944318973754916,71.28679656982422,-0.1375717075959959
2019-12-10,11856.7998046875,-0.6760225785340301,31159.98828125,505400,-0.4990975704722289,70.96019744873047,-0.45814812392902526
2019-12-11,11910.150390625,0.44995771891509495,31256.38671875,815400,0.30936609035250306,71.01000213623047,0.07018679385155657
2019-12-12,11971.7998046875,0.5176207859728388,31665.08203125,529700,1.3075577678811845,70.72930145263672,-0.3952973879021049
2019-12-13,12086.7001953125,0.9597587037832866,32013.876953125,390500,1.1015127689572246,70.55989837646484,-0.23950904744239887
2019-12-16,12053.9501953125,-0.27095898360001147,31973.828125,306000,-0.1250983383975668,70.68900299072266,0.18297165561236284
2019-12-17,12165.0,0.9212731336046609,32139.876953125,259900,0.5193273307025903,70.92050170898438,0.3274890130960051
2019-12-18,12221.650390625,0.46568344122481786,32243.875,258800,0.323579480489844,71.21499633789062,0.41524611615788576
2019-12-19,12259.7001953125,0.3113311498149862,32241.07421875,436900,-0.008686242736022365,70.98989868164062,-0.31608181959595916
2019-12-20,12271.7998046875,0.09869417018555371,32384.572265625,535200,0.4450783677410808,71.22270202636719,0.32793869134901676
2019-12-23,12262.75,-0.07374472230261553,32339.07421875,391500,-0.14049296838573033,71.02400207519531,-0.2789840114438724
