Price,Close,High,Low,Open,Volume,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Diff,ADX,RSI_14,Stoch_K,Stoch_D,ROC_12,Williams_R,BB_High,BB_Mid,BB_Low,BB_Width,BB_Percent,ATR_14,StdDev_20,OBV,Volume_SMA_20,VWAP,Returns,Log_Returns,Volatility_20,Price_Change,HL_Range,Avg_Price
Date,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,
2019-01-01,248.91534423828125,250.0201312672557,247.28304779059215,249.62201610913436,6012900.0,,,,,,,,,0.0,,,,,,,,,,,0.0,,6012900.0,,248.73950776537637,,,,,2.7370834766635426,248.73950776537637
2019-01-02,246.95458984375,248.47740230722857,244.24736431153931,248.40773899048403,8568385.0,,,,,,,,,0.0,,,,,,,,,,,0.0,,-2555485.0,,247.4586398809704,-0.00787719375248419,-0.007908382738953872,,-1.96075439453125,4.230037995689258,246.559785487506
2019-01-03,245.8896484375,249.024847313108,244.3767833836161,246.8351834010071,9129440.0,,,,,,,,,0.0,,,,,,,,,,,0.0,,-11684925.0,,247.06274251883255,-0.00431229647087672,-0.004321621238400164,,-1.06494140625,4.6480639294919115,246.4304263780747
2019-01-04,248.4177093505859,249.22390247145535,244.84457469005872,246.43706580354157,7343980.0,,,,,,,,,0.0,,,,,,,,,,,0.0,,-4340945.0,,247.1650585727205,0.010281282392936797,0.01022878949870992,,2.528060913085909,4.379327781396626,247.49539550403333
2019-01-07,248.1489715576172,249.62201586577373,247.03422177914865,249.01488037860275,6057280.0,,,,,,,,,0.0,,,,,,,,,,,0.0,,-10398225.0,,247.34514235270206,-0.0010817980476161004,-0.0010823836134714391,,-0.2687377929687216,2.587794086625081,248.2684030675132
2019-01-08,244.62559509277344,247.6712201536866,244.03836990774667,247.4323571290629,8307640.0,,,,,,,,,0.0,,,,,,,,,,,0.0,,-18705865.0,,246.9976012648242,-0.014198634162083001,-0.014300399199629379,,-3.52337646484375,3.6328502459399203,245.4450617180689
2019-01-09,246.48683166503903,247.63143945851883,244.46636738187848,246.30768437866857,8238110.0,,,,,,,,,0.0,,,,,,,,,,,0.0,,-10467755.0,,246.87435882488356,0.007608511168096355,0.00757971243175849,,1.8612365722655966,3.1650720766403424,246.19487950181212
2019-01-10,242.7643890380859,247.2332903527898,242.12739564511307,246.636117589633,8257215.0,,,,,,,,,0.0,,,,,,,,,,,0.0,,-18724970.0,,246.4965834790296,-0.015101993894796384,-0.015217190272735498,,-3.722442626953125,5.105894707676725,244.04169167866291
2019-01-11,243.490966796875,244.68532756293848,241.50036045772885,243.84927654540616,10646495.0,,,,,,,,,0.0,,,,,,,,,,,0.0,,-8078475.0,,246.01664506982792,0.002992933855200164,0.0029884639452117563,,0.7265777587890909,3.184967105209637,243.22555160584747
