Price,Close,High,Low,Open,Volume,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Diff,ADX,RSI_14,Stoch_K,Stoch_D,ROC_12,Williams_R,BB_High,BB_Mid,BB_Low,BB_Width,BB_Percent,ATR_14,StdDev_20,OBV,Volume_SMA_20,VWAP,Returns,Log_Returns,Volatility_20,Price_Change,HL_Range,Avg_Price
2023-05-18,923.6331176757812,929.2442010636688,919.3393952590776,925.0480984422348,21550141.0,903.2478179931641,866.1473376464844,862.0323556518555,913.1220771407129,897.0090680044509,16.113009136262008,16.224580645526764,-0.11157150926475623,38.0304888622851,71.29958812483494,86.30951616465474,81.42553013108632,2.64613798849369,-13.690483835345255,936.3057753057244,903.2478179931641,870.1898606806037,7.31979787917086,0.8083266683702778,13.238181093419323,16.95837428342102,2662589733.0,22099059.65,521.5012790179999,0.007611617412935701,0.007582795216408458,0.006753641615155131,6.977233886718864,9.904805804591206,924.0722379995092
2023-05-19,931.2446899414062,932.9036309042943,918.8515021794102,928.4635680040532,15427412.0,906.170458984375,868.104873046875,862.8264465332031,915.9101714177426,899.5450399997809,16.36513141796172,16.252690800013756,0.11244061794796423,38.32378909750675,74.31368441204525,96.17545576657852,84.34877531052177,3.4079279502021187,-3.8245442334214763,938.2627202913852,906.170458984375,874.0781976773649,7.083051756725506,0.8906585253865241,13.296320209952524,16.462982685226258,2678017145.0,22020434.3,521.7726982424334,0.008240904445672825,0.008207133600645199,0.006854143444632083,7.611572265625,14.052128724884142,927.666607675037
2023-05-22,927.39013671875,931.1959390731236,923.291653642454,928.0732370849948,15509525.0,909.3273040771485,869.70134765625,863.5808938598633,917.6763199255898,901.6076397567415,16.068680168848346,16.215888673780675,-0.14720850493232973,38.596139315926855,70.28804552216071,87.28911825975035,89.92469673032791,3.1083856265402865,-12.710881740249649,936.321650912456,909.3273040771485,882.332957241841,5.9372124237935076,0.8345669512176539,12.914657073452506,13.847807740851922,2662507620.0,21317007.0,522.0449455923659,-0.0041391411562290426,-0.004147731112539828,0.006388886540779651,-3.85455322265625,7.9042854306695745,927.2925764781093
2023-05-23,930.366455078125,935.6847387180298,922.1693701855752,929.0002544091722,16579935.0,911.7010375976563,871.3729626464843,864.2818368530274,919.6286484105952,903.7379223731403,15.890726037454897,16.150856146515522,-0.2601301090606256,39.1538466646547,71.5687586555425,88.41667489596065,90.62708297409654,2.8534498371011097,-11.583325104039346,937.2924063660727,911.7010375976563,886.1096688292399,5.613982591453434,0.8646818903939335,12.957565034809804,13.128095178311677,2679087555.0,20601920.5,522.3370947784002,0.0032093487320294933,0.0032042097646110637,0.004780778747808251,2.976318359375,13.515368532454659,929.4068546605768
2023-05-24,917.9244384765624,930.8054861062682,915.8263574668708,923.8282619002744,18049620.0,913.0281768798828,872.71083984375,864.901169128418,919.3664622668979,904.7887754178383,14.577686849059546,15.836222287024329,-1.2585354379647828,38.61651511491095,59.93775503038465,48.58757203428748,74.76445506333286,0.2932050674254161,-51.41242796571252,936.9665064998159,913.0281768798828,889.0898472599498,5.243721984953009,0.6022682383110499,13.101962435137485,12.280103987565067,2661037935.0,19435209.55,522.6485109403795,-0.013373242912673389,-0.013463470048199207,0.005690603546864971,-12.442016601562614,14.979128639397345,921.5187606832338
2023-05-25,917.1437377929688,918.8514587940116,910.4104735823488,914.3626159869316,19328582.0,914.2430938720703,874.3482995605468,865.4933172607422,919.0245046555242,905.7039578159962,13.320546839527992,15.333087197525064,-2.0125403579970715,37.3192644310915,59.28668257408001,40.34526627328373,59.116504401177316,0.5832516530673458,-59.65473372671627,936.357753875199,914.2430938720703,892.1284338689416,4.8378073952885075,0.5655819243996535,12.76903549060358,11.344581213466753,2641709353.0,18883060.9,522.9764049403991,-0.0008505064805653939,-0.0008508683664075214,0.005714195938309208,-0.7807006835936363,8.440985211662792,915.4685567231096
2023-05-26,927.7316284179688,929.4393493908152,912.9476201716644,917.094942534292,10957182.0,915.8215148925781,876.45708984375,866.1658081054687,920.3640621574388,907.3356371198461,13.028425037592683,14.872154765538587,-1.8437297279459042,36.976304999539316,64.8614001793752,73.36599401073043,54.09961077276724,1.5650892492500197,-26.634005989269568,937.0371740538747,915.8215148925781,894.6058557312815,4.633142772101194,0.7806915739652842,13.03494218549981,10.883403512353679,2652666535.0,18139164.6,523.1657803053184,0.011544417945303698,0.011478289607937767,0.006136655506859478,10.587890625,16.491729219150784,923.3728659934828
2023-05-29,925.2432861328124,934.4649321286174,923.925865590138,930.8055298888272,12108079.0,917.3096710205078,878.794228515625,866.7916641235352,921.114711999804,908.662129639325,12.452582360478914,14.388240284526653,-1.9356579240477387,37.00460722054459,62.68888759177524,65.03283618621262,59.58136549007562,0.9529444114316977,-34.96716381378737,936.7067223163413,917.3096710205078,897.9126197246744,4.229117365404898,0.7045057001527013,12.856665353569785,9.950477361905175,2640558456.0,17725518.45,523.3771920189099,-0.0026821789932931495,-0.002685782480276181,0.006192791114076848,-2.4883422851563637,10.53906653847946,927.8780279505227
2023-05-30,926.9998168945312,929.2930185471208,921.8278734759396,922.5109142673764,18483624.0,918.6685333251953,881.1284399414062,867.4483706665039,922.0201127528389,910.0204768434144,11.999635909424569,13.910519409506238,-1.9108835000816686,36.723473731213254,63.615343144814396,65.63729241236129,68.01204086976814,0.6409614162816087,-34.36270758763872,936.7372804459504,918.6685333251953,900.5997862044402,3.933681510860903,0.7305440303541024,12.471556761970605,9.269071697597834,2659042080.0,17773948.8,523.6980332455186,0.0018984528588805727,0.0018966530747620755,0.006147655283687884,1.7565307617188637,7.465145071181269,926.0402363058638
2023-05-31,926.2191162109376,929.0002380573592,917.7780713161202,926.5606365918726,27254425.0,919.9517669677734,883.53388671875,868.0141143798828,922.6661132848541,911.2203760558235,11.445737229030556,13.417562973411103,-1.9718257443805474,35.88123827749753,62.868153950827676,62.54837695071457,64.40616851642953,0.3595044552495652,-37.45162304928543,936.2511865130497,919.9517669677734,903.6523474224972,3.5435378528594565,0.6922568231879315,12.382314617632632,8.361425802503508,2631787655.0,18200912.95,524.1681834465504,-0.0008421799760532922,-0.000842534808845361,0.006168594503626438,-0.7807006835936363,11.222166741238993,924.3324751948056
2023-06-01,913.484375,931.1959059694744,910.2641128857094,931.1959059694744,21650700.0,920.6543701171875,885.723671875,868.4978872680664,921.2535381641073,911.388079681318,9.865458482789336,12.70714207528675,-2.8416835924974144,34.12760175754941,52.11529074560989,12.667910442221459,46.95119326843247,-1.0831037845250275,-87.33208955777854,934.3602921294022,920.6543701171875,906.9484481049727,2.9774305009751143,0.2384344113881011,12.992991650927802,7.030989639949825,2610136955.0,18259197.85,524.5352766881455,-0.013749166895878906,-0.013844562103402382,0.007027243494869985,-12.734741210937614,20.931793083765,918.314797951728
2023-06-02,915.48486328125,921.827827046608,912.4597217491146,920.2176662665536,12494376.0,921.2008422851562,887.7124353027343,868.9340884399414,920.3660497205908,911.6915451331648,8.674504587425986,11.900614577714597,-3.2261099902886112,32.49922498902615,53.4618729925895,20.537458164789836,31.91791518590865,-0.12774919449290933,-79.46254183521016,933.040069100729,921.2008422851562,909.3616154695834,2.570389924135136,0.2585999874422684,12.734071197111064,6.073395209101862,2622631331.0,17933814.9,524.7458849660907,0.002189953474847295,0.002187559021926063,0.006941865633633408,2.00048828125,9.368105297493457,916.5908040256576
2023-06-05,923.8770751953124,928.8050582446286,920.2176729962288,920.2176729962288,10751684.0,921.6326507568359,889.8651391601562,869.3588229370117,920.9062074859326,912.5941769896201,8.312030496312445,11.182897761434166,-2.8708672651217206,31.65182867665427,58.70787418739361,53.55085433142678,28.918740979479384,0.026412816394568866,-46.44914566857322,933.1976727287525,921.6326507568359,910.0676287849193,2.509681479365892,0.5970350269946142,12.775937180415891,5.932731092287828,2633383015.0,17540203.45,524.9304989532451,0.009166958680215886,0.009125197138031428,0.006739660604326334,8.392211914062386,8.587385248399869,924.2999354787233
2023-06-06,919.3394165039062,924.9017199029888,915.4360540569128,923.6331390198328,11894330.0,922.0083465576172,891.6157958984375,869.6891445922852,920.6651627194669,913.0938243610487,7.571338358418188,10.460585880830973,-2.8892475224127843,30.245542687621576,55.09172824809843,35.70055150514134,36.59628800045268,-1.2784259138432326,-64.29944849485867,932.7321933143445,922.0083465576172,911.2844998008899,2.3261929887653503,0.3755609757274526,12.539489227963044,5.501217311740431,2621488685.0,17059539.45,525.1322825328865,-0.004911539438779644,-0.004923640688713651,0.006783590311852618,-4.537658691406136,9.465665846076035,919.8923968212694
2023-06-07,917.4853515625,922.9988152614025,911.2399478470064,921.5350543493884,16486469.0,922.2108367919922,893.1771411132812,869.9865319824219,920.1759610030105,913.4191226722673,6.756838330743108,9.7198363708134,-2.9629980400702927,28.430964125161562,53.637945444466084,28.407005887358217,39.21947057464214,-1.0680278735004303,-71.59299411264179,932.4201363736097,922.2108367919922,912.0015372103746,2.2140923039099514,0.26856956778892593,12.483730526993972,5.2372601803457925,2605002216.0,16588316.75,525.4097536388894,-0.002016736047777634,-0.00201877239823571,0.00679717202083973,-1.85406494140625,11.758867414396036,917.2413715569696
2023-06-08,915.2409057617188,927.5364732717564,912.6061242779728,913.9722653565424,17608140.0,922.1474090576172,894.7863024902343,870.2531805419922,919.4167217351194,913.5540695677822,5.86265216733716,8.948399530118152,-3.0857473627809924,27.21481121632138,51.85406874104824,19.577774791373134,27.89511072795759,-1.6257625405395901,-80.42222520862687,932.5121837734628,922.1474090576172,911.7826343417717,2.2479648294924504,0.16682810358917535,12.658488988907523,5.31701724134853,2587394076.0,16467355.15,525.7065905770868,-0.0024463015098376006,-0.002449298594221885,0.006780883040783732,-2.24444580078125,14.930348993783696,918.4611677704826
2023-06-09,915.3872680664062,921.1935315811796,913.581986770486,918.6563698311433,12253128.0,921.8619750976562,896.4579162597656,870.5115344238282,918.7968057860867,913.6898620491618,5.106943736924904,8.180108371479504,-3.0731646345545993,26.085526372398355,51.9662561036092,20.153536795239347,22.712772491323594,-0.2764029699837781,-79.84646320476065,932.6333005310671,921.8619750976562,911.0906496642453,2.336862941389861,0.19944706102897508,12.297992976177962,5.525573358971892,2599647204.0,16386337.55,525.911974560936,0.00015991669927140073,0.00015990391395908626,0.006676657238254503,0.1463623046875,7.611544810693658,916.720928806024
