Price,Close,High,Low,Open,Volume,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Diff,ADX,RSI_14,Stoch_K,Stoch_D,ROC_12,Williams_R,BB_High,BB_Mid,BB_Low,BB_Width,BB_Percent,ATR_14,StdDev_20,OBV,Volume_SMA_20,VWAP,Returns,Log_Returns,Volatility_20,Price_Change,HL_Range,Avg_Price
Date,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,
2019-01-01,74.04265594482422,74.22822367242325,72.41891355198996,72.92922834236484,18609031.0,,,,,,,,,0.0,,,,,,,,,,,0.0,,18609031.0,,73.5632643897458,,,,,1.8093101204332953,73.56326438974581
2019-01-02,72.23335266113281,74.5993805780867,71.72303777244618,73.81070696542086,27192314.0,,,,,,,,,0.0,,,,,,,,,,,0.0,,-8583283.0,,73.1409405432034,-0.02443595871330817,-0.024739471369367813,,-1.8093032836914062,2.876342805640519,72.85192367055522
2019-01-03,72.23335266113281,73.25398951746249,71.49107452878233,72.46531590479667,18780736.0,,,,,,,,,0.0,,,,,,,,,,,0.0,,10197453.0,,72.90399285941501,0.0,0.0,,0.0,1.7629149886801514,72.3261389024592
2019-01-04,75.43444061279297,75.99115091494437,72.0477762461849,72.37252333252692,35324306.0,,,,,,,,,0.0,,,,,,,,,,,0.0,,45521759.0,,73.46516074862178,0.04431592655926364,0.043362055329581844,,3.2010879516601562,3.943374668759475,74.49112259130742
2019-01-07,74.73855590820312,76.91900886522457,74.2282339680901,76.50147080178044,21061552.0,,,,,,,,,0.0,,,,,,,,,,,0.0,,24460207.0,,73.7837977564261,-0.009225026379685586,-0.00926784044622058,,-0.6958847045898438,2.6907748971344745,75.29526624717259
2019-01-08,75.80558013916016,76.03754336734481,73.99626979090229,74.73855495267554,17598981.0,,,,,,,,,0.0,,,,,,,,,,,0.0,,42059188.0,,73.97380036123981,0.014276757397715834,0.014175804218318905,,1.0670242309570312,2.0412735764425207,75.27979776580241
2019-01-09,74.87773132324219,76.22312236769771,74.04266931925306,76.08394300738075,18063915.0,,,,,,,,,0.0,,,,,,,,,,,0.0,,23995273.0,,74.09766727969482,-0.012239848494196237,-0.012315372339446296,,-0.9278488159179688,2.1804530484446474,75.04784100339765
2019-01-10,75.38804626464844,75.75918883128092,74.32101404018843,74.50658886298251,15125630.0,,,,,,,,,0.0,,,,,,,,,,,0.0,,39120903.0,,74.1908760288258,0.006815309871011532,0.006792190630442293,,0.51031494140625,1.438174791092493,75.1560830453726
2019-01-11,74.83133697509766,75.66640599167462,74.55297827658676,75.38804729316372,12150994.0,,,,,,,,,0.0,,,,,,,,,,,0.0,,26969909.0,,74.24545292535198,-0.00738458306236589,-0.0074119840759169255,,-0.5567092895507812,1.113427715087866,75.01690708111967
