Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower,SMA_20,SMA_50,EMA_12,EMA_26,Volume_SMA_20,Daily_Return,High_Low_Pct
2025-10-09 00:00:00+05:30,113.13999938964844,114.80000305175781,113.05000305175781,114.30000305175781,12587389,0.0,0.0,,0.0,0.0,0.0,,,,,,114.30000305175781,114.30000305175781,,,1.5479875743115155
2025-10-10 00:00:00+05:30,114.5,117.8499984741211,114.16000366210938,117.23999786376953,40846119,0.0,0.0,,0.06596142206436184,0.036645234480201024,0.029316187584160817,,,,,,115.89250024159749,115.82653881953313,,0.025721738700920316,3.232300887912863
2025-10-13 00:00:00+05:30,116.87000274658203,117.5999984741211,116.0999984741211,116.94999694824219,11809783,0.0,0.0,,0.07505503314622786,0.05238695524496611,0.022668077901261748,,,,,,116.30524145042646,116.23018641728024,,-0.0024735663665255148,1.2919896810630473
2025-10-14 00:00:00+05:30,116.95999908447266,117.33999633789062,114.91000366210938,115.2699966430664,10882007,0.0,0.0,,0.016695806286406878,0.040296457630278025,-0.023600651343871147,,,,,,115.97845512258593,115.96175931629952,,-0.014365116280586898,2.1146920183960622
2025-10-15 00:00:00+05:30,115.5,117.16999816894531,115.4000015258789,116.4000015258789,10598247,0.0,0.0,,0.029598281489285228,0.0371139920957133,-0.007515710606428069,,,,,,116.09298777376362,116.06338949227434,,0.009803113695852295,1.5337925646989505
2025-10-16 00:00:00+05:30,116.6500015258789,117.83999633789062,115.97000122070312,116.11000061035156,15188935,0.0,0.0,,0.024397460628208023,0.033667105042547024,-0.009269644414339001,,,,,,116.09712278809648,116.07272532746828,,-0.002491416767403276,1.6124817603724109
2025-10-17 00:00:00+05:30,116.1500015258789,116.7300033569336,112.75,113.69999694824219,16744153,0.0,0.0,,-0.08853534128441254,0.0027409259418077615,-0.0912762672262203,,,,,,115.56221254383635,115.65074788512077,,-0.02075621091586244,3.5299364584776884
2025-10-20 00:00:00+05:30,114.30000305175781,119.16000366210938,114.25,118.0999984741211,39131377,0.0,0.0,,0.04642650898517786,0.01323939305470081,0.03318711593047705,,,,,,116.09180935232287,116.04538284333769,,0.03869834339469547,4.29759620315919
2025-10-21 00:00:00+05:30,118.25,118.9000015258789,117.30000305175781,117.66999816894531,4760898,0.0,0.0,,0.11784477301375773,0.037403754775208964,0.08044101823854877,,,,,,116.40403127268445,116.28618649967069,,-0.003640984849546891,1.3640225340958478
2025-10-23 00:00:00+05:30,118.19999694824219,120.19999694824219,117.70999908447266,118.22000122070312,31320313,0.0,0.0,,0.19512276210940627,0.07274196799388011,0.12238079411552616,,,,,,116.74815687206745,116.55303410995805,,0.00467411456034994,2.1153664795992606
