Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower,SMA_20,SMA_50,EMA_12,EMA_26,Volume_SMA_20,Daily_Return,High_Low_Pct
2025-10-09 00:00:00+05:30,1369.800048828125,1378.699951171875,1365.0999755859375,1376.199951171875,7909575,0.0,0.0,,0.0,0.0,0.0,,,,,,1376.199951171875,1376.199951171875,,,0.9962622393352565
2025-10-10 00:00:00+05:30,1370.300048828125,1385.0,1370.300048828125,1380.300048828125,7673816,0.0,0.0,,0.0919893704929109,0.05110520582939494,0.04088416466351595,,,,,,1378.4208374023438,1378.3288480318508,,0.002979289203402846,1.0727541887228522
2025-10-13 00:00:00+05:30,1373.0999755859375,1386.4000244140625,1373.0999755859375,1379.4000244140625,8923018,0.0,0.0,,0.08930301346163105,0.06676004502293433,0.02254296843869673,,,,,,1378.803014319158,1378.7137113056963,,-0.0006520498313584699,0.9686147450734258
2025-10-14 00:00:00+05:30,1389.0,1389.0,1375.0999755859375,1384.0999755859375,10610855,0.0,0.0,,0.25558256243152755,0.1307243124377694,0.12485824999375814,,,,,,1380.4750579833985,1380.219475420967,,0.0034072430685010424,1.0108373689803627
2025-10-15 00:00:00+05:30,1386.5,1400.4000244140625,1385.5,1398.4000244140625,8988550,0.0,0.0,,0.9095875792593233,0.36241852555698456,0.5471690537023388,,,,,,1385.3452072991981,1384.4356197199388,,0.010331658897740681,1.0754257967565861
2025-10-16 00:00:00+05:30,1401.0,1418.9000244140625,1399.4000244140625,1417.300048828125,12185032,0.0,0.0,,2.0938121756678356,0.8317224683617733,1.2620897073060622,,,,,,1393.111914928693,1391.0181027530252,,0.013515463446864384,1.3934543132629122
2025-10-17 00:00:00+05:30,1412.0,1439.5999755859375,1410.9000244140625,1436.5999755859375,17037215,0.0,0.0,,3.691520965049449,1.5554611753918655,2.1360597896575833,,,,,,1402.8161235112432,1399.1246025461937,,0.013617389467932561,2.0341590952763577
2025-10-20 00:00:00+05:30,1442.0,1445.0,1389.199951171875,1390.300048828125,23330227,0.0,0.0,,2.5014633519178915,1.7828032879859421,0.7186600639319494,,,,,,1400.204211636464,1397.702748284546,,-0.03222882329434007,4.016703915160251
2025-10-21 00:00:00+05:30,1384.5,1387.5999755859375,1375.9000244140625,1382.0,3415560,0.0,0.0,,1.227514365406023,1.6545287920674303,-0.4270144266614073,,,,,,1396.6027706327382,1395.3752562673321,,-0.005969969457399582,0.8503489326455613
2025-10-23 00:00:00+05:30,1385.0,1389.800048828125,1360.0999755859375,1363.699951171875,21124942,0.0,0.0,,-0.6366733176164416,1.1411665153983064,-1.777839833014748,,,,,,1390.3676991324012,1391.0043724500176,,-0.013241714057977583,2.1836683902146654
2025-10-24 00:00:00+05:30,1368.0999755859375,1381.5999755859375,1368.0999755859375,1377.699951171875,10570263,0.0,0.0,,-1.228978098793732,0.6225924166679037,-1.8515705154616358,,,,,,1388.049806696602,1389.2787847953957,,0.01026618794550016,0.9867699905643332
2025-10-27 00:00:00+05:30,1382.0999755859375,1386.800048828125,1374.0,1377.5999755859375,11499836,0.0,0.0,,-1.6519980374355328,0.13410577976684743,-1.7861038172023802,,,,,,1386.191861030454,1387.8438590678895,,-7.256702437452578e-05,0.9315901621633916
2025-10-28 00:00:00+05:30,1373.0,1375.800048828125,1356.199951171875,1363.0999755859375,26477914,0.0,0.0,,-2.7628851126253267,-0.47899814333591584,-2.283886969289411,,,,,,1382.1822324684958,1384.9451175811212,,-0.010525551870623873,1.4452218228819287
2025-10-29 00:00:00+05:30,1364.5999755859375,1371.699951171875,1358.4000244140625,1370.4000244140625,16129382,0.0,0.0,48.30411619372188,-3.1354318990863703,-1.0347260670459673,-2.1007058320404033,,,,,,1380.1760986216163,1383.3115305207027,,0.005355475723625602,0.9790876412527556
2025-10-30 00:00:00+05:30,1362.4000244140625,1370.199951171875,1361.300048828125,1362.4000244140625,9324401,0.0,0.0,46.14527448411689,-3.8511159202096223,-1.6185453526562463,-2.232570567553376,,,,,,1377.1983018760807,1381.0494177962903,,-0.005837711513045685,0.6537796242210877
2025-10-31 00:00:00+05:30,1357.0,1362.0,1343.300048828125,1345.300048828125,15926798,0.0,0.0,40.88541666666666,-5.382876071785631,-2.3932165522690667,-2.9896595195165645,,,,,,1371.9268640563787,1377.3097401281643,,-0.012551361772979885,1.3920904110878696
2025-11-03 00:00:00+05:30,1340.5,1351.5999755859375,1337.9000244140625,1346.4000244140625,11071450,0.0,0.0,41.4151903268462,-6.416184165652112,-3.216345286243706,-3.199838879408406,,,,,,1367.7559498870273,1374.1721340526794,,0.0008176433107958125,1.0239891562805625
