Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower,SMA_20,SMA_50,EMA_12,EMA_26,Volume_SMA_20,Daily_Return,High_Low_Pct
2025-10-09 00:00:00+05:30,974.5,979.0,970.1500244140625,977.0999755859375,15370950,0.0,0.0,,0.0,0.0,0.0,,,,,,977.0999755859375,977.0999755859375,,,0.912227528034397
2025-10-10 00:00:00+05:30,979.0,986.2000122070312,978.0999755859375,980.9000244140625,13757080,0.0,0.0,,0.08525750575927304,0.047365280977373914,0.03789222478189913,,,,,,979.1583353678385,979.0730778620792,,0.0038891095313415835,0.8281399471706731
2025-10-13 00:00:00+05:30,974.2999877929688,981.0,972.0,977.0,18634254,0.0,0.0,,-0.012304538885359761,0.022910436771335523,-0.035214975656695284,,,,,,978.3159365753103,978.3282411141956,,-0.003975965253331659,0.9259259259259258
2025-10-14 00:00:00+05:30,970.0,980.4500122070312,967.0,977.1500244140625,22934382,0.0,0.0,,-0.05095954202533903,-0.002113268783093524,-0.04884627324224551,,,,,,977.9479036703876,977.998863212413,,0.00015355620681933857,1.3909009521231903
2025-10-15 00:00:00+05:30,975.0,984.9000244140625,973.3499755859375,978.25,23310447,0.0,0.0,,-0.027120705835045555,-0.009552415930866021,-0.017568289904179534,,,,,,978.029982163458,978.0571028692931,,0.001125697752089927,1.1866285629865145
2025-10-16 00:00:00+05:30,982.6500244140625,996.5999755859375,981.5,994.3499755859375,22936566,0.0,0.0,,0.6761638296381989,0.17631481170408303,0.49984901793411585,,,,,,981.996599156784,981.3204353271458,,0.016457935687132608,1.538459051037952
2025-10-17 00:00:00+05:30,993.9500122070312,1009.0,986.0,1002.5499877929688,25210511,0.0,0.0,,1.4870147380191838,0.5080179967622039,0.9789967412569799,,,,,,986.5830159201289,985.0960011821097,,0.008246605730743095,2.332657200811359
2025-10-20 00:00:00+05:30,997.0,1020.0,997.0,1002.9500122070312,22195202,0.0,0.0,,2.025831028228481,0.8727770107039333,1.1530540175245476,,,,,,989.9985557789544,987.9727247507259,,0.00039900695120764773,2.3069207622868606
2025-10-21 00:00:00+05:30,1006.0,1010.0,1004.0,1007.7000122070312,3471600,0.0,0.0,,2.603792084258316,1.2726500803050587,1.3311420039532575,,,,,,993.500533907908,990.8967418236497,,0.004736028657646996,0.5976095617529881
2025-10-23 00:00:00+05:30,1016.0,1020.5,1006.0,1008.7999877929688,43526526,0.0,0.0,,3.032558952369641,1.666971830217344,1.3655871221522968,,,,,,996.39977447308,993.3672155207104,,0.0010915704799172588,1.4413518886679921
2025-10-24 00:00:00+05:30,1011.0,1011.9500122070312,991.2999877929688,994.75,17707768,0.0,0.0,,2.5513424176375565,1.8604670615078827,0.6908753561296739,,,,,,996.0979055233786,993.546563105741,,-0.013927426608823623,2.083125660077706
2025-10-27 00:00:00+05:30,996.5,1009.0499877929688,996.2000122070312,1002.9500122070312,15700796,0.0,0.0,,2.6142626047794693,2.0223507312381686,0.5919118735413007,,,,,,997.316187597228,994.7019249924485,,0.008243289476784321,1.2898991596545981
